id	filename	md5	size	state
8ce33e04-31df-4415-9b35-0bf559fb55a8	0764ef9f-226c-4cbc-b0d7-79c47f215d74.FPKM.txt.gz	6bc3f7d6324089924ed16d4572f0f1ae	565446	validated
8b0177a2-ff2e-40e8-9d0e-14d7a7e4cf8f	d45139de-f2a0-4895-9602-20db5dc604c4.FPKM.txt.gz	12e82d5650ca0acd02fe07a421ba4895	585802	validated
026f63fe-a6ac-45a0-8edc-b5eca0421558	9f7d79d9-9c55-4c90-b7bf-b35ae035d329.FPKM.txt.gz	f4ec22096d2078933a01a81a9827e070	570238	validated
12992fa5-fbdd-4fe4-9bd0-4f5154998b8b	88cff3f6-03c3-494f-a85d-d29ec76fda97.FPKM.txt.gz	fb66260e6961a32fbc6e3a079f319e76	534629	validated
e389220e-e544-4820-9915-c87e17689e0e	0772afa9-32f8-404f-a0cb-439bd320e8f6.FPKM.txt.gz	472b97c8d8a3c8234847ef4a6f4fc3ef	572607	validated
1990eb17-f10a-4359-967b-feaa98666057	e2d03205-d55a-44de-a1d6-fc918d248b01.FPKM.txt.gz	5dda275bb616600fefb77a72835204cd	582794	validated
d4a369c7-1245-4de3-be58-ff291ba50ae4	c8f587c1-595c-4617-9f03-8a7eedc43910.FPKM.txt.gz	b33cafb3d392c02fbbd58bff0df7d9cf	592281	validated
e06c9599-da35-44c4-975e-fd4d120c047c	daab6e10-ff63-41c5-9c80-7b38be67e743.FPKM.txt.gz	f6873833d491c1188dd5579d0001e3b0	523208	validated
f19a9513-8848-4d2f-9409-2efe8053a03b	4feb4700-31bb-4c50-821c-f823614f27e1.FPKM.txt.gz	1a5791985d32b5a3906a726a0dd91b8b	556998	validated
4a505fe3-481b-4f7e-a565-955660900868	435d039d-6952-4999-aa24-60f05dc8d00c.FPKM.txt.gz	db878a02e0b4a53db249677b35deb550	534620	validated
5dc286ef-d3e6-49ee-9cf9-849c805d8859	e5a8c9ba-b525-4aa3-9f98-4b4156ff9901.FPKM.txt.gz	d8cdd03784af9b15140caa737d46caf2	530449	validated
d291f1df-5430-40b0-aed4-8ac3056a1bbd	b4ed22c6-9b45-4b3e-bf91-50bf28423b62.FPKM.txt.gz	0bb894056eda7e926179b18eff75c4d6	524992	validated
ef1d5bac-1c97-4529-89d4-2410e4356701	ffb57dee-ba76-4251-87cb-e024a995371c.FPKM.txt.gz	5a6665c6b2b5c8640f293f6203c6f8a2	514029	validated
fd91fa29-ff90-42db-8076-c0b31bd00060	d87d0953-d2e5-41cc-b990-be54539779be.FPKM.txt.gz	f4cdc5cb84cee67cc327923392e68ede	552661	validated
b9d25989-50f8-4fc6-aace-87f389c1c9cb	c62038a4-a876-4251-b74a-767bbfacc9de.FPKM.txt.gz	6cd09803df4138842a4ba95c8c6861cf	541569	validated
e165a875-e50f-44fc-a733-b5bf2210f0f7	18ac8907-2d00-441f-82ec-2255814e3f5c.FPKM.txt.gz	0af9721569ffe33b267a444c83930402	554133	validated
c4490ac3-0cd2-47fd-a60b-07940f52620a	aeffc030-7e5a-478d-bb80-18c25ca041ae.FPKM.txt.gz	e77266a90024e8990f9d1afff2d5f6e9	576679	validated
1cc4c6ed-0c9d-48d3-8773-7676ae30c7f4	4b333938-8858-44e8-ad91-6bf86c01f9e8.FPKM.txt.gz	697853eeaac46820e15e8517e11aa709	572631	validated
e2e4aed0-90bd-4042-9b38-6b87611ba670	1b82b231-0151-46e3-9e71-3c2ceb78d051.FPKM.txt.gz	38a9bcdb0f24785a37317b18682c7021	594056	validated
e65f90dc-c49d-44c9-8a22-e90e32caf469	d7933236-0f3e-4c99-a664-13eb55ac5394.FPKM.txt.gz	8e730691c89be908f958406edbc56c32	517828	validated
f9c53ce7-12a2-4303-a577-13bcf6414c45	16afa649-9060-4b95-8072-f018bd4854cc.FPKM.txt.gz	ac2f290119549a47e7e7871c1b948598	515397	validated
e3abf4bd-cd05-40f2-82c2-2d02fc7a3c75	be01999b-2ef2-4929-91b1-bfaa6260b6ff.FPKM.txt.gz	670f64eb2e61ca571126dc8c27ceb359	562413	validated
ce3b4316-0d8d-4de2-9049-30f332fd8585	0ea2d656-d880-425b-abe7-d1cab827aaf5.FPKM.txt.gz	d678878ca09738bbb068805dfdf06d8a	558213	validated
d14345e2-bf4c-4b2b-8135-58fa96e965e5	c92efe73-3258-44e8-aaa1-628ed1ca937d.FPKM.txt.gz	150d0f47bed23d8c62e955c90cf521e2	563505	validated
f0009150-a08a-425b-8b05-a3369ce1bab1	e7297511-a7dd-4712-86d6-5a1236cb9b95.FPKM.txt.gz	af8e67ba0c4b3379760546ba3719c40f	522077	validated
fa864442-6170-4ad7-89a5-854f1870d930	4b433fc4-5e9c-4305-960b-e7b43cfbee36.FPKM.txt.gz	9979b950afb5ac65d2aef6ba247ec387	574303	validated
fe584a2a-845c-4d23-91bb-03fb1a710287	9e18e4be-2f38-48f5-bef5-168986c06b0f.FPKM.txt.gz	a95b12ede62ae5f074e6b7f81f743fb5	560970	validated
f643ce8b-bf15-44fb-8eea-b63af0c70a25	77bbd40a-f17f-42b0-a3a3-7a81d37f61e1.FPKM.txt.gz	61d92ae543fa7ca0dfda52e0a8d46be4	548037	validated
edce1031-680e-43e3-8a43-1988d9935aa7	2d0c3db1-8ab4-4197-b034-19cbe6494852.FPKM.txt.gz	9be45dca8f094b15b6fa84583e57372b	520262	validated
f40f17fc-69f0-4374-b9b0-6962948252d5	3d273bb9-8fd4-4cee-8898-6c63c8f96303.FPKM.txt.gz	9946ffb38f39fdaa139b4f72c5cb26e0	573511	validated
e59b2bb8-8812-4a1c-997b-305d935c5d95	11606737-57d8-4fb0-87a1-1035a2aab959.FPKM.txt.gz	d471207c3bfa3d056388ab9fa322dae9	658276	validated
fda03449-01de-4ea7-9be0-b77e0a2b4af9	082ef2bf-a31f-4e7d-9553-40977d5a2239.FPKM.txt.gz	e5b45960b278f2b9b4800f2d7cb4f638	524955	validated
fbeccce9-1784-4c02-8e48-c1d30a546fc2	750ae6fb-2511-46cb-966d-c71b86fe6f22.FPKM.txt.gz	c40d71eff70a9b6dca194a2eaa7ffa5f	573965	validated
d76bbd30-8025-4774-b6f6-aee4cc68d27e	cdd88df9-4bd9-40a3-a701-8ea37005e04b.FPKM.txt.gz	71ed26dfacdf93a514b6bb30aacc4f8e	574126	validated
ed007e79-c4a1-4c27-90c2-17ddcaf62265	f50cea78-2214-43d9-bf72-931d352eeedb.FPKM.txt.gz	9a169ba52697b25b14b9a83006b083b4	556451	validated
e648c619-2fd2-4765-b0f9-cf5f031648ed	8aaa76ec-dd68-412a-915a-ef12478a86dd.FPKM.txt.gz	1e526a9670cf757463cfc6c0164d5cbf	569986	validated
faadd7bd-35e4-4032-87ef-0019de1a87eb	cd9bd9ec-7a53-41b2-a4a0-9e9e81e2ee89.FPKM.txt.gz	c680f0df24e84d9f9db7323fb5cd1d27	567900	validated
fe28ea33-5a35-4a4d-8fa1-3d84d4a308ac	e15a011d-bba3-4807-bf48-dfa912d018af.FPKM.txt.gz	08955797481a9dba70018830826a024c	579881	validated
ff72cab0-542c-4341-8655-f8ddb317d68f	f807dc9d-d1aa-4e73-bffc-c98193597838.FPKM.txt.gz	320454f5443a3288fcb964091982b85b	547497	validated
e77f1a00-7798-46b4-af9e-6d7fc5be384b	5ba370c6-6456-4b48-a0bd-f2976dce0262.FPKM.txt.gz	2f9595c48926e21c57d74f7c2deb9ff6	558096	validated
fd16d083-da86-48e9-9fc6-877edc783309	a2f78fab-9884-4776-80dd-48795e1a6b24.FPKM.txt.gz	e03bbaa3241b4cee6ef57a9c641b8849	525392	validated
fc268f2f-c8eb-4fd5-85e6-6ba800735f4a	ad3d7176-bc4a-4bd3-a3e9-3f62965dd9ba.FPKM.txt.gz	1a1630997bcaf3cd8a38fe99ea6ec9cb	556815	validated
db50fc21-e95b-4a38-8928-35dfbcd75b9e	0d9e02ff-8f02-4755-9fdf-9f1f0173d98b.FPKM.txt.gz	9e987448deef9549daadee3cfba68e86	557261	validated
ef5fe7ac-2476-478e-8c5d-f8114ea34224	fc66f17a-2f6c-4dd9-8d9b-efd4baaca2af.FPKM.txt.gz	09dfa4c423cd3fac64663c9781c3e66d	577228	validated
e05a5a54-6d35-4a37-8dde-b013974e9f32	9bef6ea0-d0ac-4552-863e-9bba7c91b6a6.FPKM.txt.gz	793def5bb18e114686eba71ba140f5ac	648212	validated
d234f819-acf4-4e3b-aea7-f75d193d0ef5	043e5916-898f-4ab9-8ee1-22f814414004.FPKM.txt.gz	c27009c5b21a57f263615015c56bd098	591339	validated
f41434a1-8170-4eea-836f-73cc7df1aa38	b2cde560-9b2f-4dd3-8251-fab30d49566b.FPKM.txt.gz	736efb376e5c3a8fa1bd7419a3c3a85b	555594	validated
d24ce1dc-2b9b-4c07-a0ad-8987cefc6817	efdd0420-eff3-4b0b-b95b-9b7e704bec1f.FPKM.txt.gz	ddb6c96c258a24a11363404369c361fc	556236	validated
d1ebc4fe-0673-4c60-acc9-60a739cbd5db	f5a26082-9428-4cfc-be1a-e987f7906e49.FPKM.txt.gz	65386aad0448c58a02c63b92d27b4fdc	578614	validated
d6e238c5-c0c3-465a-bc03-af4cddc60077	18225f58-2ba3-4e5c-b1f8-79c02bb816c6.FPKM.txt.gz	68b13d81c7f2accf71cd69f0571abca1	533422	validated
ffe79ab5-b9da-49e0-bc6c-04255f809114	d30665c3-85fc-4364-b9ca-fa81fd916137.FPKM.txt.gz	80c98fbd5377e45f0aa2574201596487	537789	validated
e7463047-b761-4187-90ee-00e16801e6ed	af2da8cd-d6d2-4a95-acaf-1330e8f63b52.FPKM.txt.gz	9740b3f6ed82f7599cc054c8c2d90d2e	570587	validated
ec730778-e5dd-48ff-9310-14dcc4736de5	d4045310-7565-438e-875f-2d38eb8c7d3f.FPKM.txt.gz	52214008b379a44ae45584c1a7073c69	550740	validated
faa8ae48-24e7-4f42-8b2a-848235492292	bf1213f6-7956-47a8-a7d1-881d9d83971d.FPKM.txt.gz	dd4e8d31c3cff6c2440f21b14a306610	517058	validated
f407b219-7355-4152-9d64-1c439c39409a	b95fdfeb-6d9e-4bfc-8eb9-02b76d644c71.FPKM.txt.gz	579ba45b4e9f813aa1497f82844f8115	547213	validated
dcbf21f6-fe82-4ca0-bd59-8195e50d8207	3a17bd2e-3eb5-471f-b3b1-396f78bb08f7.FPKM.txt.gz	d31ee0ca13a936bf15e8587192085fa4	547068	validated
f54dd257-361a-48f6-b646-6e13f7836f38	da9399eb-a43c-4fdc-a0e6-af1642006ac4.FPKM.txt.gz	e85004ef2d6c492e4d1c179af6ee02f7	566951	validated
de0e9cb0-47b6-41d7-b512-a4ad8401dc1d	d8b37f77-500a-4c1e-b344-41f4e0c6fea6.FPKM.txt.gz	74d66c7121bac04943e23faa43977d1b	570696	validated
e7149e76-15c9-4950-bb00-51adf8501824	a6e103f3-c0e2-4673-95ed-35bf7114ba9d.FPKM.txt.gz	6de862047a6167ca35cb4b02d8b77a4c	547689	validated
dd788888-039a-49c1-860e-15f2ac39f7d6	091bc3bd-8a0d-4579-9ff5-2c0be4b8e261.FPKM.txt.gz	fcb197aee9e7696a704a5df394d52201	551329	validated
e3e40067-b39c-4f2e-9bb9-5011b7018029	dce4f9da-a55d-4e45-b014-1e67684a4ffb.FPKM.txt.gz	0ccca912173b477f1bd965c91becb387	553176	validated
e332e148-4e94-48c4-9a6f-37bf1518fcbc	b032fc61-5872-48a1-9d77-5343d3da6525.FPKM.txt.gz	4640a6c69ed4f8e5da610ade0b0e287b	588654	validated
d466f3a1-30bd-4097-ae08-590dc3c23244	3bc29a02-86b5-400e-be79-e6c76552d52b.FPKM.txt.gz	862be43df26b867753f49277d082ec05	547042	validated
f232d99a-df50-44c2-8c7f-ea63cf7a52b9	a1aa5ebd-8038-4737-84c1-298526370e11.FPKM.txt.gz	f38dc3259f3302997dcf2b0e14ecd224	518199	validated
f1bc5222-0e48-4eea-9b65-05b84a1b42af	a9d18d0c-c95b-41e9-8e6a-277c8654762d.FPKM.txt.gz	a07f53ff46fa7216ede01b537fd12f26	606398	validated
eb7d191d-85ed-4600-821d-d10e987deb13	0776df15-e66e-4978-a585-0f0416fa6880.FPKM.txt.gz	cd110f1eea667605844d358f6d536308	547946	validated
da075540-42c3-46be-80d7-c13c12cfdbd8	f100b7a6-e9c2-4263-8800-55731ea37632.FPKM.txt.gz	b2613980a0bf1f9d58f7a9477e9b01c7	531494	validated
fe7e18b9-d236-447e-8497-e15c94dd7f55	be28a9d0-f392-416c-be7c-1e4a5b96f68c.FPKM.txt.gz	c819ced21dcb2fa5177be2888cda7399	614484	validated
e30b191c-2904-4b68-980d-4cf21a3bf5ed	8b024b8a-d726-4abc-a81b-4a6f316a4575.FPKM.txt.gz	a912ed2a64224c979373d064f3d61061	561203	validated
dfb48030-5f4c-4405-837b-693f01e37bd3	32860e74-cf2c-4537-b4cb-83e62cf0a4db.FPKM.txt.gz	e9ceaed504989118de5d103c4958780f	586772	validated
64eb5692-5ee2-4928-9088-3279b8de38f2	052d9c90-7474-485b-b781-455cde6a717d.FPKM.txt.gz	df55a56a759e3a86453db12aec3a4c3c	516149	validated
f41bbb43-d85f-4300-9b91-a895b7c22196	23808c79-c71b-476c-85e0-34394edd1fe8.FPKM.txt.gz	2a74d36fdb997b3c4c47ea849be334f7	599821	validated
894c217b-d919-4d11-a84f-c79cbf566571	3e528390-3ccc-4821-9dd5-52e344a37258.FPKM.txt.gz	58128995e6bf80b767bc45d0b25857e4	521017	validated
fa6a3102-d0cd-44ec-9788-bd859faed532	538ccdcf-15bd-4f2a-9c0f-9fb7b251caeb.FPKM.txt.gz	d19dd2edd6e9ea9299707adeb8423630	531472	validated
f45bf4c6-a66a-4174-a74c-9a88f90f0599	2d9de862-f644-45c2-9c96-d5d24d05f3f2.FPKM.txt.gz	a4838def7f9cd5a9651497f0f5af0228	529581	validated
491cf4bd-4d15-43fa-a5c0-672ea2da6dff	5f4fe5cd-32a4-4af8-8aba-a8eef62244b9.FPKM.txt.gz	90e2032d9ddf00111c97b12001c0252d	509245	validated
e7f0e1ee-e412-4443-a6cb-071468572705	7870577f-3197-4590-b036-aaeb643ccc84.FPKM.txt.gz	d8087723abaf5795ddc782f791be25af	600193	validated
d213fea7-8b64-4461-83e1-2a6e26699b7e	14eac3ae-c3e9-4f52-94c7-0097f0234a82.FPKM.txt.gz	180d1f7b1eb35af38fd46efe3c581568	635960	validated
805bd695-490f-493a-9ba3-8cc5cef46ba4	f8032464-fd4f-4927-8f28-d0fc90e35669.FPKM.txt.gz	b010108df0353b14dc4bd16c65e268f2	515884	validated
d8e08bc9-0756-4348-8d99-5ef96dd50638	df710881-b578-48bf-92ef-b785d21340ca.FPKM.txt.gz	25c4c841d89413b2a55b9f026e18dbe3	539667	validated
20d64c1b-439e-4c3d-957a-189c249cf045	7ff8c77c-67df-47dd-b6af-758a7f3fd381.FPKM.txt.gz	ad27fc3f05a82e8314a544cbc41ae8a5	521139	validated
f5f31aa2-cc61-4d76-bfcd-d3f6df41b97c	773a95de-b12e-4746-914d-dc6463585d05.FPKM.txt.gz	e7af42508ca861c483cf994899fb525e	571896	validated
6c352e63-d98a-4de1-9a30-742c1602184a	6e559a7d-2495-4ed0-b032-82254153b135.FPKM.txt.gz	be1a101ca81bc32d56907a3f60417c7e	516783	validated
5878b46d-bb14-4d25-8852-4d980dab33c8	ec5e2ca7-4e3c-453d-818e-cde991d0c98b.FPKM.txt.gz	a6bdbcdb216579411b9748b50a9fc39f	526465	validated
14b206ae-4da7-447b-b08b-d68d3dcc6ece	bdaf566b-2c4a-4194-be7d-f8fdcee904ee.FPKM.txt.gz	057f45e942e44dac941db74c887d2a38	523555	validated
5ffbc578-c07b-44fd-b047-ec56fc57bfe0	8f92f24b-90c7-46d0-b69d-e1d87a135a40.FPKM.txt.gz	9dd0bd3d137abbd5d8d605b0141f4037	512856	validated
23253fb5-0223-49a8-aae3-9391240756b4	f950e572-3faa-4ee3-ba56-da53e1476fa7.FPKM.txt.gz	91a5d8b5a10ab63ca3d4311606a52528	525660	validated
7f87fa90-efeb-42f8-b29d-b7766b864318	58854566-2e6f-4581-be44-1a06edea4a91.FPKM.txt.gz	b14d37873641e94b5f42945bdceb8406	515433	validated
98e64cc7-22f2-4555-b881-3755735da7bd	b55df224-46ae-4601-b8fc-c0309f27baa5.FPKM.txt.gz	794b08b054915d8972d1c26504ef63b2	529492	validated
8535f7fc-b88d-4b2d-8a10-f4af159dcf8d	6a59d42a-b051-4403-b1f4-340b7934ae38.FPKM.txt.gz	757342cfba555009debb308fdca5099b	518656	validated
5e48b053-c417-4bf2-bb61-5b462ce4eec3	97e8bc29-7d59-468a-8776-cfd294f05bba.FPKM.txt.gz	a69e40ff066f1720dddb346539dc8c1f	514278	validated
7aaed8f9-819d-4a13-b251-5482889740bd	1eef3e97-5670-4b77-bc8d-89a61be03b2a.FPKM.txt.gz	2718d0ee3ce05b361b67a0ede8dc4b7e	507677	validated
2495d3c4-8fba-49e5-a549-505a39e927d2	1d5070a1-10ea-42e9-bb01-63cadb01138b.FPKM.txt.gz	11a17f36306e7ef6b9888347c216f242	518411	validated
5f2c8814-5f02-4db2-a784-cb7700f404a9	865770c6-e76c-4f55-98f6-c270715aded0.FPKM.txt.gz	bb99760a3da8ad9b26a3663015308219	536435	validated
0e853213-0a23-438a-bc03-b75209e07a12	ecaddfdc-47df-424f-b62c-6aefdf7fa0f3.FPKM.txt.gz	95efea0abbf902ce609eaf00b8d64205	514331	validated
3da22c0e-25c9-4a3d-bd46-140099abf7d7	1c3e2b57-9927-4821-9842-4c62ed8c2907.FPKM.txt.gz	6c85dcdc7e55d60acd094fa3c16be123	524499	validated
0bd7e37d-f065-4523-b36e-6651cf83973a	762d4b1e-808c-4f32-bc14-f7c33c6666f0.FPKM.txt.gz	e55584d5962a4a3be26146596249d07d	497125	validated
2cd531aa-5259-49cf-a82f-4cd318d0c131	b925d6df-8e61-4c3c-84fb-242c5d2c7f38.FPKM.txt.gz	053fa21517b344c284583d0aec0471cd	504196	validated
8b2dbbda-7a27-4578-b06d-623c7b2503ee	4948e07a-29be-4775-9807-c778df8251f7.FPKM.txt.gz	14e1b286a46d6c3e5dfcd45d87eee12d	514802	validated
95d60f17-ff8f-4ad3-b5d9-acdec9944819	1d0e6401-4b08-4087-946d-0b99f250c704.FPKM.txt.gz	d70252afef338f7a83af912c1cd24927	496276	validated
6a172fd3-f193-4dc7-9dbe-354b27fccc6c	4d127db0-ec27-40f0-8672-0520f7460afc.FPKM.txt.gz	e0f2ef7bebad8e998a7c51be7759b862	523725	validated
118deb19-2178-4e89-8eb7-2bb5cc2fbe57	7852bfcc-9d96-4a25-8c4c-feec90f9c21f.FPKM.txt.gz	3d4bdbbcca61924aca5ab71bafe7a8ab	484055	validated
7b1dd218-8adb-486c-9577-271026e8afb1	d4276214-8f76-4de3-9730-c19028624f32.FPKM.txt.gz	1f14a75f961fe0fc6b37aa6a133a71e1	513762	validated
5faf0bf5-8576-4f8e-ba41-b78539383166	4cdefd2e-ec81-49c4-b779-1fb6eb54afcf.FPKM.txt.gz	f06bc60d902d067d2e6976945ec671f0	508733	validated
7546d96f-22d0-422b-8bb4-b5f4bd224e41	f6b88701-3fe1-4687-848f-14f8a3c8c0f4.FPKM.txt.gz	5c7ee5f02864e6587d278184df34486f	522247	validated
846be445-83e3-4bb3-82b1-adad6a2183b0	abbc73c6-861b-48f7-8d6f-6ee9bf18a71f.FPKM.txt.gz	cc949502b7dc3a5736d42652b2580500	519482	validated
70d5c307-a3d6-4e21-a60b-ef1e72856f9e	b6fd2d99-73d8-4881-a03c-fdc3c47cbd12.FPKM.txt.gz	acefcb1810c857b809a79bf07c0e5ac5	512873	validated
8973f53a-0089-4824-b663-b53d91ac3836	e1e1315d-d5e9-44da-8837-6d831d0b1fce.FPKM.txt.gz	893db885e26d1e237f21e41dfe8c745b	565165	validated
6c17a1c4-e900-49f5-bce1-b21c951dc27b	2e7b3bb4-a198-4816-b3fa-f23d79574ddd.FPKM.txt.gz	04a47f2d01b8754e992dc96e252c017b	528065	validated
20ae40e5-5214-4968-bab1-08f54a590dad	eba8dfd9-2c7c-4bde-96d1-753742333397.FPKM.txt.gz	c31484f889612d47d977f3f91ee24d82	511136	validated
2ad3bc22-4c89-402f-936c-d9215a3e8771	57551a3f-81c3-42f0-bfcd-b9430881b07f.FPKM.txt.gz	0b360c1a24d7c7a6ead8cc20fb72a446	524320	validated
3d9da883-bc49-49c8-96ed-1ece2e5ca29b	f87cd150-16db-42e7-b78a-667735956ba3.FPKM.txt.gz	eea06a302d672a2e2f74b5eafba8cbdc	518756	validated
4c7a06d9-9368-4896-bb3d-1f3e68348b26	93b8bdcb-02fc-4859-885d-7e95a08f55b6.FPKM.txt.gz	59f6ffbcbdaa17dfff7055f002e6f6df	545002	validated
347682c5-664d-4abd-ba9f-2c80294ae857	0982be21-b4a3-4e43-92ba-1f2bde1c17d7.FPKM.txt.gz	26c387e39792390115c6030195c1ef8c	527251	validated
2fc4b715-dfc8-4ca9-9244-dd9a86c71910	98ecea60-b27e-4a2a-94cd-f3c606f462f8.FPKM.txt.gz	9e027e81de92545748d3828f9ee484d2	507240	validated
8d5fef0d-5dbd-44e9-9416-869ba7e99113	a62cfb55-6820-404c-959b-e33a2f732f25.FPKM.txt.gz	f64ffb312b7c7e31295d978c89554bdd	592173	validated
3888d6d5-504d-4f8e-b068-ecf21b8a6431	38f14531-0951-4b42-92fd-360e9b29b761.FPKM.txt.gz	048599cb6c6616e59d4122bad63537ee	517223	validated
9db0c3a7-20ec-4b58-8749-675216bc291b	f0b61979-b534-4fbb-863b-4a368818df92.FPKM.txt.gz	3b77af70074f644dcd41b1cbdb9323b8	520827	validated
6ab61082-4dca-4a36-a3e3-e540b698bce1	0e807bd0-29a1-47d2-a030-c1468bc931c4.FPKM.txt.gz	8ced051238c1457e98c90cd7e240117a	547683	validated
930ff615-faa1-4cef-af5c-032d0a696e9e	d402991e-8763-48b0-b46d-87292413d16e.FPKM.txt.gz	ec47fe9a35f88f6e35b642d01ad70d1b	514711	validated
1cf09453-45cc-4bf5-9578-719323d19353	606767dd-9844-4bcd-851b-fe7a81442d56.FPKM.txt.gz	23c9e16db16cc379cdaae9f2b9ffc60b	513739	validated
829eb793-f218-4980-8ef8-278901b97d6c	af6221a1-30ba-4501-914f-393a07cc6594.FPKM.txt.gz	1ae6bc57d1a6c6da974fb1f8bf9c3a4a	529822	validated
1248809c-b35a-401e-836f-19ae91a8df56	f3cf307e-8d8d-4477-9531-ccd7a877e829.FPKM.txt.gz	0d895e40723bd8adfad7014ccb9d262e	517004	validated
744c35a0-3ec1-4096-8117-9b7ca7daa7dc	81b46278-eaea-412d-b1f1-19f114f932c9.FPKM.txt.gz	75cd0143cf20ac58ca85fb8c0188647d	526193	validated
8ebdeb2a-73b5-4b10-856f-25c2c45d1b6c	8f38b3ce-c3ee-4b0c-8199-da067096206f.FPKM.txt.gz	1b54ac0cfddb98b3518a5b484805cc4b	505557	validated
7eca3712-ecf7-4242-aafb-eeefc765d855	5e3ca744-5dec-4d3f-93a2-9f13bab86784.FPKM.txt.gz	b580d4aba446fc1b960a3d5092e48ffb	506912	validated
4174f9df-f59a-41e5-aeb4-400f7df93a9d	096e442a-b0ce-4d28-b901-a84e0d752ec4.FPKM.txt.gz	018511b2e38976b124e96edbca1c9ff1	492479	validated
4ce7ae20-72da-4be2-9053-20a2586eb648	582e11f1-c140-4a03-a6d1-cf3d6125b2ef.FPKM.txt.gz	51322421177db964362d1e039578fa14	506856	validated
9357a68c-560d-442c-8752-2049666705c1	c0606a63-53f9-40d4-bdfe-f1fc74c26609.FPKM.txt.gz	de0791373fc60bf563a716d3674769f3	507786	validated
760cdeb5-45c6-49d1-8a84-9b465309f7d7	0c6858b0-b3c3-4e40-8ec9-e54927975213.FPKM.txt.gz	8a8f2c728293f212da340e4af6825102	506957	validated
96be2def-21a1-49a7-92d2-42668b256a29	69250540-2adc-42c9-8524-e354836462dd.FPKM.txt.gz	901bccd83537639a2e55f343a7cc13fc	514501	validated
61b44dc3-6100-42bc-8e0a-894bb6a73ac2	08ac28e4-a7e8-4693-b877-52794fa8ae44.FPKM.txt.gz	1b1f2a84836a6883e77a80a026ad43f1	519097	validated
9ab9800f-029f-4c81-939c-42a9477f611b	381d97dc-068a-48de-aac9-560392d29267.FPKM.txt.gz	4f2fa27b187fd91e8b274cf78d8aefc0	551892	validated
75956335-e85b-4355-a611-15c67ed9a6cc	17ab33ef-5ae2-437e-8f52-d4edbb097393.FPKM.txt.gz	4873cec3cdf2e66f0345aa2e4842f4eb	531908	validated
8eac1619-bb8b-48ab-bc91-ab3996af857f	2c298a08-f047-49c0-8e69-cec2187caddf.FPKM.txt.gz	addfdcdff4b8d83691c2a084f032897d	519319	validated
84ded470-5de3-474b-b0b7-639d8281a368	6f143139-d329-468d-ac0b-2552fb3362fd.FPKM.txt.gz	6e33c14f67b7133661f80f1521c899e8	523721	validated
7ed025a8-ad73-4167-bc7b-cb3cf95db361	2cf39fef-9135-401a-a08e-ae5a7bf48ada.FPKM.txt.gz	1ed536a15be993e99e7475812571fdd9	501254	validated
21476dc7-71b0-4af2-890d-2bc50632ad14	13990c37-cf67-4b43-b962-6b7e99ffc995.FPKM.txt.gz	55298fe295753fec3bf2b3fc1c41ee67	513292	validated
2e242a18-2456-433b-a7d0-64019a7d9366	9d6e58fa-a1b1-4e82-96fe-d3d91528722e.FPKM.txt.gz	93b46698bf5838c7ec1f7a7d4396fd4a	503807	validated
183ea15c-24bc-4514-8b0a-6f61fa87adb3	ed22ecf9-2215-4bc4-a660-f8dbd2e2d15c.FPKM.txt.gz	f646c469547947cfc0f655c4849fc7d0	507343	validated
058d9d24-51b6-4e12-a0d5-5356575c0008	ae9e2486-4cc2-4bf6-bbeb-c467833080d7.FPKM.txt.gz	1c40ef08f81f079e0f7871f92e44ce25	530073	validated
4448189a-3935-43fe-a01c-241688f5f4cc	8a42c830-5632-4d7e-92bc-f8f0e774d7ff.FPKM.txt.gz	3597af6dea1383d68501a3225a5a0ac2	542355	validated
8cee9b7d-6769-4fb6-9763-8f2b68918e35	ecff0d66-7705-4671-9d00-99eced84c7d1.FPKM.txt.gz	0682332e70a65e35a46202ebd7348ca0	519301	validated
25e2fdef-77ff-46c2-8028-83441a98bd43	2d5ebcd0-4e47-4e76-adaf-21fa274ed0c4.FPKM.txt.gz	073a0547407ce38a5ec2c4668071494d	503151	validated
3497fdf0-35ce-4899-aa90-cbc8a2862b67	5f41f477-99ab-4fc7-a43a-8bf4317c6952.FPKM.txt.gz	603503b695b592910195e082115848ad	514926	validated
897f684f-2b01-44b6-98d3-35260d552894	980520b6-ea79-45d8-a278-27e6277f970f.FPKM.txt.gz	58ce739e50fc1bbd3524bfd75025394e	519821	validated
8a3d27f1-4550-4e54-833d-ee943c7ce440	0eb37323-6070-4be3-9b1f-11b49a7ab6f2.FPKM.txt.gz	c06687d80fa4d1704eb8c4f75b3146c5	523852	validated
6c7d0afa-265e-4823-8451-a6bfe7ce8bed	30684606-b403-43ca-830f-05bc75ab7ac9.FPKM.txt.gz	7915a70c89e7724a0b7436cc93c5c543	516697	validated
2a4ae1d5-77a4-4fe4-ab7e-c5e9c1328b8c	ceb2a238-0d2e-410a-9f44-20b8abea8689.FPKM.txt.gz	df1285d1c5f86bac7e6d6acc97298f3e	510545	validated
20a3d99b-ddf5-4d58-be8b-188998b016a1	5d7766c6-e42f-4f85-9065-d8bcc54d7db9.FPKM.txt.gz	41986535fa48fcbb1b23260e93c42487	512946	validated
3275ab9b-6a1d-49dc-8aee-9167d8ce82a1	20c34cc9-31cd-44f9-9288-a059ffafebb8.FPKM.txt.gz	404e9663db84da5a28b0723728021b2e	487329	validated
