ENSG00000162595	27
ENSG00000243955	27
ENSG00000186847	27
ENSG00000170745	27
ENSG00000197632	27
ENSG00000164379	27
ENSG00000125872	27
ENSG00000100665	26
ENSG00000113889	26
ENSG00000196923	26
ENSG00000174307	26
ENSG00000091583	26
ENSG00000109113	26
ENSG00000116031	26
ENSG00000048540	26
ENSG00000172350	26
ENSG00000178372	26
ENSG00000183696	26
ENSG00000173546	26
ENSG00000167914	26
ENSG00000114200	26
ENSG00000004848	26
ENSG00000253873	26
ENSG00000171201	25
ENSG00000148082	25
ENSG00000172156	25
ENSG00000095981	25
ENSG00000110811	25
ENSG00000206073	25
ENSG00000167644	25
ENSG00000135069	25
ENSG00000179477	25
ENSG00000169933	25
ENSG00000112053	25
ENSG00000006747	25
ENSG00000162512	25
ENSG00000145681	25
ENSG00000154146	25
ENSG00000204967	25
ENSG00000186675	25
ENSG00000108821	24
ENSG00000115685	24
ENSG00000133019	24
ENSG00000107438	24
ENSG00000164078	24
ENSG00000160307	24
ENSG00000196154	24
ENSG00000129455	24
ENSG00000136848	24
ENSG00000164176	24
ENSG00000138166	24
ENSG00000187730	24
ENSG00000058085	24
ENSG00000165553	24
ENSG00000137809	24
ENSG00000185640	24
ENSG00000139292	23
ENSG00000151640	23
ENSG00000120708	23
ENSG00000181104	23
ENSG00000075673	23
ENSG00000108510	23
ENSG00000198216	23
ENSG00000021852	23
ENSG00000134013	23
ENSG00000185483	22
ENSG00000167772	22
ENSG00000106031	22
ENSG00000135318	22
ENSG00000107984	22
ENSG00000057593	22
ENSG00000275832	22
ENSG00000076344	22
ENSG00000105613	22
ENSG00000187091	22
ENSG00000196155	22
ENSG00000143147	22
ENSG00000128564	22
ENSG00000049323	22
ENSG00000129422	22
ENSG00000215853	22
ENSG00000146072	22
ENSG00000115425	22
ENSG00000019186	22
ENSG00000125780	21
ENSG00000179133	21
ENSG00000132329	21
ENSG00000106992	21
ENSG00000173267	21
ENSG00000108515	21
ENSG00000136237	21
ENSG00000105327	21
ENSG00000116661	21
ENSG00000128710	21
ENSG00000172893	21
ENSG00000125726	21
ENSG00000183798	21
ENSG00000156466	21
ENSG00000021645	21
ENSG00000112333	21
