u	v	score
ENSG00000109943	ENSG00000111796	0.7959404831297098
ENSG00000109943	ENSG00000113088	0.9097217304159262
ENSG00000109943	ENSG00000113263	0.8967301994935153
ENSG00000109943	ENSG00000113302	0.7123357937409726
ENSG00000109943	ENSG00000115085	0.7882153489108381
ENSG00000109943	ENSG00000115165	0.7335536081133379
ENSG00000109943	ENSG00000115935	0.8243353119937115
ENSG00000109943	ENSG00000115956	0.8440101802161463
ENSG00000109943	ENSG00000116824	0.9097370815968836
ENSG00000109943	ENSG00000117090	0.8785235106188604
ENSG00000109943	ENSG00000117091	0.8655180017667958
ENSG00000109943	ENSG00000117215	0.7846814591739163
ENSG00000109943	ENSG00000117560	0.7663247088473748
ENSG00000109943	ENSG00000121807	0.7280788222732523
ENSG00000109943	ENSG00000122223	0.7709278041891967
ENSG00000109943	ENSG00000122224	0.8648998177936017
ENSG00000109943	ENSG00000122986	0.7224757111243374
ENSG00000109943	ENSG00000123329	0.8348599475734086
ENSG00000109943	ENSG00000123338	0.823254329211156
ENSG00000109943	ENSG00000125735	0.7462029761208993
ENSG00000109943	ENSG00000125910	0.7297077762868389
ENSG00000109943	ENSG00000126860	0.7502090020861764
ENSG00000109943	ENSG00000126882	0.8572302904753554
ENSG00000109943	ENSG00000128340	0.8169387783688242
ENSG00000109943	ENSG00000134516	0.8409020945873987
ENSG00000109943	ENSG00000134539	0.7445079449070325
ENSG00000109943	ENSG00000134594	0.7256146189414738
ENSG00000109943	ENSG00000136286	0.7640539738611516
ENSG00000109943	ENSG00000137078	0.8308334233928567
ENSG00000109943	ENSG00000137101	0.7380099338758805
ENSG00000109943	ENSG00000137496	0.7025357939490889
ENSG00000109943	ENSG00000138378	0.8473865365994128
ENSG00000109943	ENSG00000138684	0.7408568572445473
ENSG00000109943	ENSG00000138755	0.8112263663683442
ENSG00000109943	ENSG00000138964	0.7344093064101189
ENSG00000109943	ENSG00000139193	0.7657876025749877
ENSG00000109943	ENSG00000139626	0.7762421479735857
ENSG00000109943	ENSG00000140368	0.7588976627446076
ENSG00000109943	ENSG00000140968	0.8021482303894008
ENSG00000109943	ENSG00000141506	0.7595028665574263
ENSG00000109943	ENSG00000141968	0.7601554128334946
ENSG00000109943	ENSG00000142347	0.7530305116421006
ENSG00000109943	ENSG00000143119	0.876372383448144
ENSG00000109943	ENSG00000143851	0.8781963565923173
ENSG00000109943	ENSG00000145649	0.860241187034287
ENSG00000109943	ENSG00000145779	0.7570873435094404
ENSG00000109943	ENSG00000146285	0.8474286054926005
ENSG00000109943	ENSG00000147168	0.8667381700851627
ENSG00000109943	ENSG00000149781	0.7379064956449204
ENSG00000109943	ENSG00000150637	0.7704760600711462
ENSG00000109943	ENSG00000151702	0.7514124835340277
ENSG00000109943	ENSG00000153283	0.9129605800362017
ENSG00000109943	ENSG00000153563	0.9265833572491464
ENSG00000109943	ENSG00000155926	0.7627846885855151
ENSG00000109943	ENSG00000158517	0.7531300692632744
ENSG00000109943	ENSG00000160185	0.8893812321117521
ENSG00000109943	ENSG00000160219	0.7874811334815196
ENSG00000109943	ENSG00000160654	0.9307712067122942
ENSG00000109943	ENSG00000160791	0.8428407367486499
ENSG00000109943	ENSG00000160856	0.7574064414951769
ENSG00000109943	ENSG00000162511	0.7088816998790478
ENSG00000109943	ENSG00000162676	0.832467010071866
ENSG00000109943	ENSG00000162739	0.9075012825475988
ENSG00000109943	ENSG00000163219	0.868270119576749
ENSG00000109943	ENSG00000163519	0.7341147333491328
ENSG00000109943	ENSG00000163564	0.8896635197792713
ENSG00000109943	ENSG00000163599	0.7746850725563773
ENSG00000109943	ENSG00000163600	0.7950616495093318
ENSG00000109943	ENSG00000163606	0.781646689159057
ENSG00000109943	ENSG00000164483	0.880949114681026
ENSG00000109943	ENSG00000166501	0.8524769428367095
ENSG00000109943	ENSG00000167208	0.8462476667918302
ENSG00000109943	ENSG00000167286	0.8482854963022316
ENSG00000109943	ENSG00000167984	0.815674320347572
ENSG00000109943	ENSG00000168685	0.7859752682909282
ENSG00000109943	ENSG00000168918	0.7794088490571147
ENSG00000109943	ENSG00000171608	0.7776786868067719
ENSG00000109943	ENSG00000172349	0.8324537826542817
ENSG00000109943	ENSG00000172578	0.8014486910027464
ENSG00000109943	ENSG00000172673	0.7212150465155089
ENSG00000109943	ENSG00000173762	0.7039289485833792
ENSG00000109943	ENSG00000177272	0.7272882701238033
ENSG00000109943	ENSG00000178199	0.7388239641145148
ENSG00000109943	ENSG00000178562	0.8388761070687626
ENSG00000109943	ENSG00000179144	0.7983044723375664
ENSG00000109943	ENSG00000180096	0.7250123163422784
ENSG00000109943	ENSG00000180353	0.8346301883267029
ENSG00000109943	ENSG00000180644	0.8077778596731894
ENSG00000109943	ENSG00000181804	0.7650183309931124
ENSG00000109943	ENSG00000181847	0.8839000943052074
ENSG00000109943	ENSG00000182162	0.7930178525338512
ENSG00000109943	ENSG00000182866	0.8855297430030759
ENSG00000109943	ENSG00000183813	0.7916212236960294
ENSG00000109943	ENSG00000183918	0.9195653765469335
ENSG00000109943	ENSG00000184922	0.8021158187532887
ENSG00000109943	ENSG00000185811	0.8863351676340998
ENSG00000109943	ENSG00000186265	0.8005511390111703
ENSG00000109943	ENSG00000186810	0.8632025279062105
ENSG00000109943	ENSG00000187764	0.7037208829167902
ENSG00000109943	ENSG00000188389	0.8077463129206347
ENSG00000109943	ENSG00000189430	0.7678618842595817
ENSG00000109943	ENSG00000196735	0.7189207611203776
ENSG00000109943	ENSG00000197471	0.8859205966523233
ENSG00000109943	ENSG00000198286	0.8207610744287693
ENSG00000109943	ENSG00000198821	0.8795754685643979
ENSG00000109943	ENSG00000198851	0.8804434480140587
ENSG00000109943	ENSG00000204287	0.7487014254157112
ENSG00000109943	ENSG00000213654	0.7420320782672293
ENSG00000109943	ENSG00000213809	0.7559276695922559
ENSG00000109943	ENSG00000223865	0.7183722194819363
ENSG00000109943	ENSG00000226660	0.8362317496056635
ENSG00000109943	ENSG00000226979	0.805957702761581
ENSG00000109943	ENSG00000231389	0.7252344065918476
ENSG00000109943	ENSG00000239713	0.821804782693683
ENSG00000109943	ENSG00000242574	0.8032559911149333
ENSG00000109943	ENSG00000271503	0.747507753528402
ENSG00000110011	ENSG00000149743	0.7040256040621309
ENSG00000110011	ENSG00000149761	0.7148379542462332
ENSG00000110031	ENSG00000110324	0.7243062565639186
ENSG00000110031	ENSG00000110448	0.7039702945935734
ENSG00000110031	ENSG00000110934	0.7116532671723339
ENSG00000110031	ENSG00000115956	0.7529052948531975
ENSG00000110031	ENSG00000116824	0.7279853796448761
ENSG00000110031	ENSG00000117090	0.7197986988929066
ENSG00000110031	ENSG00000117091	0.7280024339641176
ENSG00000110031	ENSG00000123338	0.7439197995402965
ENSG00000110031	ENSG00000126882	0.7200431555876998
ENSG00000110031	ENSG00000128340	0.7070264348829348
ENSG00000110031	ENSG00000134516	0.7180859309141049
ENSG00000110031	ENSG00000143119	0.7932484082808476
ENSG00000110031	ENSG00000143851	0.7549684981014947
ENSG00000110031	ENSG00000147168	0.7130032588713476
ENSG00000110031	ENSG00000160185	0.7056301873129777
ENSG00000110031	ENSG00000160654	0.7026526883021137
ENSG00000110031	ENSG00000160791	0.7012296079849368
ENSG00000110031	ENSG00000162511	0.7190909445049402
ENSG00000110031	ENSG00000162739	0.7116852544562511
ENSG00000110031	ENSG00000163219	0.7629460986391592
ENSG00000110031	ENSG00000167208	0.7588976517758281
ENSG00000110031	ENSG00000172578	0.7114167988562137
ENSG00000110031	ENSG00000180353	0.722648500509357
ENSG00000110031	ENSG00000181847	0.7215678739376528
ENSG00000110031	ENSG00000183918	0.7033386054154092
ENSG00000110031	ENSG00000185811	0.7235550091965278
ENSG00000110031	ENSG00000197471	0.7267174506028239
ENSG00000110031	ENSG00000198851	0.7074306239933995
ENSG00000110031	ENSG00000242574	0.7134402606761968
ENSG00000110046	ENSG00000149516	0.7563550687194188
ENSG00000110171	ENSG00000132254	0.7594265587048217
ENSG00000110200	ENSG00000149357	0.726730447035976
ENSG00000110243	ENSG00000162399	0.7479514384937566
ENSG00000110245	ENSG00000113905	0.8129984338534761
ENSG00000110245	ENSG00000117601	0.878390804320349
ENSG00000110245	ENSG00000122194	0.7102902299057131
ENSG00000110245	ENSG00000158874	0.7198787911272798
ENSG00000110245	ENSG00000180210	0.8488612687796626
ENSG00000110324	ENSG00000110448	0.8743433786221257
ENSG00000110324	ENSG00000110848	0.7419236362430609
ENSG00000110324	ENSG00000110876	0.8315810111958037
ENSG00000110324	ENSG00000110934	0.8242605984125814
ENSG00000110324	ENSG00000111796	0.7483580140416857
ENSG00000110324	ENSG00000113088	0.7817168718514284
ENSG00000110324	ENSG00000113263	0.8490335504474992
ENSG00000110324	ENSG00000113302	0.7020979929079495
ENSG00000110324	ENSG00000114013	0.7864058905375644
ENSG00000110324	ENSG00000115085	0.7880047148238605
ENSG00000110324	ENSG00000115165	0.7124735117098075
ENSG00000110324	ENSG00000115935	0.8437515907354064
ENSG00000110324	ENSG00000115956	0.8945293091830303
ENSG00000110324	ENSG00000116824	0.8582717795213562
ENSG00000110324	ENSG00000117090	0.8477458539883508
ENSG00000110324	ENSG00000117091	0.8403709236176089
ENSG00000110324	ENSG00000117215	0.7063549689460427
ENSG00000110324	ENSG00000121807	0.7580060660605917
ENSG00000110324	ENSG00000122188	0.7105999195186301
ENSG00000110324	ENSG00000122223	0.7027058504342749
ENSG00000110324	ENSG00000122224	0.8342261383866111
ENSG00000110324	ENSG00000122862	0.7669541743623449
ENSG00000110324	ENSG00000123329	0.8601066597819504
ENSG00000110324	ENSG00000123338	0.9096691232610933
ENSG00000110324	ENSG00000125735	0.7512948227541095
ENSG00000110324	ENSG00000125910	0.744884733609634
ENSG00000110324	ENSG00000126860	0.7823053679514353
ENSG00000110324	ENSG00000126882	0.9047847492196409
ENSG00000110324	ENSG00000127951	0.7593769997410253
ENSG00000110324	ENSG00000128340	0.7934720849208408
ENSG00000110324	ENSG00000130775	0.7070921091853449
ENSG00000110324	ENSG00000131042	0.7318259935409764
ENSG00000110324	ENSG00000132514	0.7233258339779133
ENSG00000110324	ENSG00000134516	0.9185006132580713
ENSG00000110324	ENSG00000135604	0.723883669161833
ENSG00000110324	ENSG00000136167	0.704235602575981
ENSG00000110324	ENSG00000136286	0.8092234864100224
ENSG00000110324	ENSG00000137078	0.791953677648336
ENSG00000110324	ENSG00000137101	0.7364694905280514
ENSG00000110324	ENSG00000137496	0.7143765494772071
ENSG00000110324	ENSG00000137841	0.8388224943992585
ENSG00000110324	ENSG00000138378	0.8177016285902223
ENSG00000110324	ENSG00000138964	0.8098883565058459
ENSG00000110324	ENSG00000139193	0.7291038881982732
ENSG00000110324	ENSG00000139626	0.815913525473168
ENSG00000110324	ENSG00000140368	0.7793231666757858
ENSG00000110324	ENSG00000140678	0.7387233140805585
ENSG00000110324	ENSG00000140853	0.7104287244151233
ENSG00000110324	ENSG00000140968	0.8567148059363516
ENSG00000110324	ENSG00000141506	0.9005992362776432
ENSG00000110324	ENSG00000141968	0.8167212950644411
ENSG00000110324	ENSG00000142347	0.8840694207281936
ENSG00000110324	ENSG00000143119	0.9121491484743894
ENSG00000110324	ENSG00000143851	0.8759586994346323
ENSG00000110324	ENSG00000145649	0.7384123856909519
ENSG00000110324	ENSG00000145779	0.7406118036416396
ENSG00000110324	ENSG00000146094	0.7562099248335419
ENSG00000110324	ENSG00000146285	0.786782484100234
ENSG00000110324	ENSG00000147168	0.820998058954677
ENSG00000110324	ENSG00000147443	0.7942024550178556
ENSG00000110324	ENSG00000149781	0.8464217952320144
ENSG00000110324	ENSG00000150637	0.7864307995254879
ENSG00000110324	ENSG00000150681	0.7264368721980208
ENSG00000110324	ENSG00000151702	0.8103812997932132
ENSG00000110324	ENSG00000153283	0.8446837419636811
ENSG00000110324	ENSG00000153563	0.7895972563085628
ENSG00000110324	ENSG00000155465	0.7265614931625718
ENSG00000110324	ENSG00000155926	0.7690369892691642
ENSG00000110324	ENSG00000158517	0.7902087120599606
ENSG00000110324	ENSG00000160185	0.8605761350204827
ENSG00000110324	ENSG00000160219	0.8767716676951025
ENSG00000110324	ENSG00000160255	0.7909956311046207
ENSG00000110324	ENSG00000160654	0.8605456935062588
ENSG00000110324	ENSG00000160791	0.8645110845662056
ENSG00000110324	ENSG00000162511	0.7988242405617084
ENSG00000110324	ENSG00000162676	0.8099977487481381
ENSG00000110324	ENSG00000162739	0.8273383340034371
ENSG00000110324	ENSG00000163131	0.7397105742665946
ENSG00000110324	ENSG00000163154	0.7666876418901204
ENSG00000110324	ENSG00000163219	0.8895142036970698
ENSG00000110324	ENSG00000163563	0.7332977551502078
ENSG00000110324	ENSG00000163564	0.824882831870568
ENSG00000110324	ENSG00000163599	0.8206882197993495
ENSG00000110324	ENSG00000163600	0.8357520402392895
ENSG00000110324	ENSG00000163606	0.8241913211056744
ENSG00000110324	ENSG00000164483	0.8201411035842668
ENSG00000110324	ENSG00000166501	0.8302677159632507
ENSG00000110324	ENSG00000167208	0.8943726007457448
ENSG00000110324	ENSG00000167261	0.7569342650987646
ENSG00000110324	ENSG00000167286	0.7792317317252625
ENSG00000110324	ENSG00000167613	0.8097709019645567
ENSG00000110324	ENSG00000167984	0.8019058551095499
ENSG00000110324	ENSG00000168685	0.7737001703613696
ENSG00000110324	ENSG00000168918	0.8241712701293695
ENSG00000110324	ENSG00000169403	0.7761671387432351
ENSG00000110324	ENSG00000169508	0.7887687299903211
ENSG00000110324	ENSG00000171608	0.8311151699054626
ENSG00000110324	ENSG00000172349	0.8209422575886741
ENSG00000110324	ENSG00000172578	0.8478381431990853
ENSG00000110324	ENSG00000177272	0.7623433874149755
ENSG00000110324	ENSG00000178199	0.7879295050856002
ENSG00000110324	ENSG00000178562	0.8445106537419863
ENSG00000110324	ENSG00000179144	0.7913532878672772
ENSG00000110324	ENSG00000179583	0.7609623424751256
ENSG00000110324	ENSG00000180353	0.8910227623528888
ENSG00000110324	ENSG00000180644	0.732764023525838
ENSG00000110324	ENSG00000181804	0.8243920148109832
ENSG00000110324	ENSG00000181847	0.8385582162169213
ENSG00000110324	ENSG00000182162	0.8008029767270343
ENSG00000110324	ENSG00000182866	0.8401098733213955
ENSG00000110324	ENSG00000183813	0.8184400172766915
ENSG00000110324	ENSG00000183918	0.8233073426039533
ENSG00000110324	ENSG00000184922	0.8917951145000467
ENSG00000110324	ENSG00000185527	0.7144656860569598
ENSG00000110324	ENSG00000185669	0.7101815940079609
ENSG00000110324	ENSG00000185811	0.8743943188274438
ENSG00000110324	ENSG00000186074	0.7389980657266919
ENSG00000110324	ENSG00000186265	0.7210456256426602
ENSG00000110324	ENSG00000186810	0.8182702097968129
ENSG00000110324	ENSG00000186818	0.7108520252335725
ENSG00000110324	ENSG00000187764	0.7351413259895122
ENSG00000110324	ENSG00000188389	0.7415732651378998
ENSG00000110324	ENSG00000196735	0.7373931689337072
ENSG00000110324	ENSG00000197471	0.9036152525721253
ENSG00000110324	ENSG00000197646	0.7182023560209017
ENSG00000110324	ENSG00000198286	0.8373591427163094
ENSG00000110324	ENSG00000198821	0.8399102158216668
ENSG00000110324	ENSG00000198851	0.8200382497408707
ENSG00000110324	ENSG00000204252	0.7019496261299452
ENSG00000110324	ENSG00000204287	0.7652327490314448
ENSG00000110324	ENSG00000204592	0.7105059090659384
ENSG00000110324	ENSG00000213654	0.7715198060253102
ENSG00000110324	ENSG00000213809	0.7235521354810813
ENSG00000110324	ENSG00000223865	0.741175517428401
ENSG00000110324	ENSG00000226660	0.7508308860904321
ENSG00000110324	ENSG00000226979	0.7977368304067337
ENSG00000110324	ENSG00000231389	0.7446992414401713
ENSG00000110324	ENSG00000239713	0.7837483934294741
ENSG00000110324	ENSG00000241839	0.7368595393196381
ENSG00000110324	ENSG00000242574	0.8528273359685137
ENSG00000110324	ENSG00000271503	0.7000078334777372
ENSG00000110324	ENSG00000278195	0.7021790025791095
ENSG00000110344	ENSG00000110367	0.7725405943432554
ENSG00000110344	ENSG00000110395	0.7196455746331564
ENSG00000110344	ENSG00000118058	0.7880873940946611
ENSG00000110344	ENSG00000149308	0.7887696793439628
ENSG00000110344	ENSG00000166266	0.7618256693811789
ENSG00000110344	ENSG00000170325	0.7109410201417777
ENSG00000110344	ENSG00000196914	0.7259039584387237
ENSG00000110367	ENSG00000149308	0.7481839273699257
ENSG00000110367	ENSG00000166266	0.7030984889068331
ENSG00000110375	ENSG00000162188	0.7316546142938961
ENSG00000110395	ENSG00000118058	0.7711071452543232
ENSG00000110395	ENSG00000149308	0.7633944540364027
ENSG00000110422	ENSG00000175104	0.7073538572103998
ENSG00000110435	ENSG00000149089	0.8036629465056778
ENSG00000110435	ENSG00000166326	0.73187159783029
ENSG00000110448	ENSG00000110848	0.7676866341594729
ENSG00000110448	ENSG00000110876	0.8073881341035222
ENSG00000110448	ENSG00000110934	0.8211989705512722
ENSG00000110448	ENSG00000111796	0.8258708212695762
ENSG00000110448	ENSG00000113088	0.8824620771443559
ENSG00000110448	ENSG00000113263	0.901102816196113
ENSG00000110448	ENSG00000113302	0.7547041598448625
ENSG00000110448	ENSG00000115085	0.8647678787371654
ENSG00000110448	ENSG00000115165	0.7290582631203602
ENSG00000110448	ENSG00000115935	0.807727405168197
ENSG00000110448	ENSG00000115956	0.8011707641468823
ENSG00000110448	ENSG00000116824	0.933979243924673
ENSG00000110448	ENSG00000117090	0.9177794303095442
ENSG00000110448	ENSG00000117091	0.9307857227695969
ENSG00000110448	ENSG00000117215	0.759755392326551
ENSG00000110448	ENSG00000122224	0.9311767281048458
ENSG00000110448	ENSG00000122986	0.785039794380994
ENSG00000110448	ENSG00000123329	0.8819204216255676
ENSG00000110448	ENSG00000123338	0.7966585341336531
ENSG00000110448	ENSG00000125354	0.7173574720189368
ENSG00000110448	ENSG00000125735	0.7450300748515726
ENSG00000110448	ENSG00000125910	0.8393416589535138
ENSG00000110448	ENSG00000126759	0.7153693229210917
ENSG00000110448	ENSG00000126860	0.7184525403851214
ENSG00000110448	ENSG00000126882	0.8914620630485461
ENSG00000110448	ENSG00000128340	0.8681443114552269
ENSG00000110448	ENSG00000134516	0.8408864736448215
ENSG00000110448	ENSG00000134594	0.7566337804169022
ENSG00000110448	ENSG00000134954	0.7038645742934089
ENSG00000110448	ENSG00000136286	0.8172337940450551
ENSG00000110448	ENSG00000136573	0.7176680530007653
ENSG00000110448	ENSG00000137078	0.9144371732105737
ENSG00000110448	ENSG00000137101	0.7608604255794685
ENSG00000110448	ENSG00000137841	0.7418877542148297
ENSG00000110448	ENSG00000138378	0.8768030299581165
ENSG00000110448	ENSG00000138755	0.7439391223456024
ENSG00000110448	ENSG00000138964	0.7772329704167172
ENSG00000110448	ENSG00000139193	0.8226285856948468
ENSG00000110448	ENSG00000139626	0.8143244669083274
ENSG00000110448	ENSG00000140368	0.7882922768083069
ENSG00000110448	ENSG00000140968	0.8495834125790727
ENSG00000110448	ENSG00000141506	0.7530654445549981
ENSG00000110448	ENSG00000141968	0.7779607159275108
ENSG00000110448	ENSG00000142347	0.745266865730505
ENSG00000110448	ENSG00000143119	0.8603876261650438
ENSG00000110448	ENSG00000143851	0.9156371643802118
ENSG00000110448	ENSG00000145287	0.7696892864597362
ENSG00000110448	ENSG00000145649	0.7702922951207133
ENSG00000110448	ENSG00000145779	0.7951421603081632
ENSG00000110448	ENSG00000146285	0.8489476179856764
ENSG00000110448	ENSG00000147168	0.8709774977013016
ENSG00000110448	ENSG00000147443	0.7275174566489687
ENSG00000110448	ENSG00000149781	0.7471020785002687
ENSG00000110448	ENSG00000150637	0.7656861146038587
ENSG00000110448	ENSG00000151702	0.7717464270696904
ENSG00000110448	ENSG00000153283	0.8989231770061054
ENSG00000110448	ENSG00000153563	0.8404629619901729
ENSG00000110448	ENSG00000154016	0.7057758955763282
ENSG00000110448	ENSG00000158517	0.7615848249786236
ENSG00000110448	ENSG00000159958	0.7102801279978908
ENSG00000110448	ENSG00000160185	0.943858271247257
ENSG00000110448	ENSG00000160219	0.7770930276565957
ENSG00000110448	ENSG00000160654	0.9207390071232233
ENSG00000110448	ENSG00000160683	0.7185732933240372
ENSG00000110448	ENSG00000160791	0.778289871921174
ENSG00000110448	ENSG00000160856	0.8167875442480808
ENSG00000110448	ENSG00000161405	0.7057445018445776
ENSG00000110448	ENSG00000162676	0.8172921792337193
ENSG00000110448	ENSG00000162739	0.8985361720383339
ENSG00000110448	ENSG00000163154	0.7214476635011863
ENSG00000110448	ENSG00000163219	0.9124938630703652
ENSG00000110448	ENSG00000163519	0.7458934845145673
ENSG00000110448	ENSG00000163564	0.8913768968888454
ENSG00000110448	ENSG00000163599	0.8108488146358318
ENSG00000110448	ENSG00000163600	0.8373163582986124
ENSG00000110448	ENSG00000163606	0.7563297523321607
ENSG00000110448	ENSG00000164483	0.8539892662378367
ENSG00000110448	ENSG00000166501	0.8991450499287478
ENSG00000110448	ENSG00000167208	0.9016973149506496
ENSG00000110448	ENSG00000167286	0.8959100136020548
ENSG00000110448	ENSG00000167984	0.8672521090307486
ENSG00000110448	ENSG00000168685	0.8109546745295582
ENSG00000110448	ENSG00000168918	0.8186478637314559
ENSG00000110448	ENSG00000169508	0.7397345931902123
ENSG00000110448	ENSG00000171608	0.8358069934081881
ENSG00000110448	ENSG00000172349	0.9069119141852913
ENSG00000110448	ENSG00000172578	0.8020328875302816
ENSG00000110448	ENSG00000172724	0.7890863603716526
ENSG00000110448	ENSG00000173762	0.7427746309618067
ENSG00000110448	ENSG00000174123	0.761516297412288
ENSG00000110448	ENSG00000177272	0.7359861072286606
ENSG00000110448	ENSG00000177455	0.7283845531977914
ENSG00000110448	ENSG00000178199	0.835123102464439
ENSG00000110448	ENSG00000178562	0.8989584321422063
ENSG00000110448	ENSG00000179144	0.8546365710457429
ENSG00000110448	ENSG00000179583	0.7094157640354664
ENSG00000110448	ENSG00000180096	0.8055017438639654
ENSG00000110448	ENSG00000180353	0.8522803232258784
ENSG00000110448	ENSG00000180644	0.7114949891045882
ENSG00000110448	ENSG00000181804	0.746841085690785
ENSG00000110448	ENSG00000181847	0.9170397772301755
ENSG00000110448	ENSG00000182162	0.8862835130985234
ENSG00000110448	ENSG00000182866	0.9469167133627454
ENSG00000110448	ENSG00000183813	0.8463260577765381
ENSG00000110448	ENSG00000183918	0.9103095783008096
ENSG00000110448	ENSG00000184922	0.8630571834337584
ENSG00000110448	ENSG00000185245	0.7223569750024932
ENSG00000110448	ENSG00000185527	0.7293957772562061
ENSG00000110448	ENSG00000185669	0.7298185819873814
ENSG00000110448	ENSG00000185811	0.9103325696090654
ENSG00000110448	ENSG00000186265	0.8304036537520523
ENSG00000110448	ENSG00000186810	0.9001016070239617
ENSG00000110448	ENSG00000187764	0.7434917270433986
ENSG00000110448	ENSG00000188389	0.7906842263202126
ENSG00000110448	ENSG00000197471	0.9100780189199532
ENSG00000110448	ENSG00000198286	0.8875691798135497
ENSG00000110448	ENSG00000198821	0.940699233930786
ENSG00000110448	ENSG00000198851	0.9397514261545576
ENSG00000110448	ENSG00000213654	0.8005869965300472
ENSG00000110448	ENSG00000213809	0.7097747061356549
ENSG00000110448	ENSG00000226660	0.8706391851146058
ENSG00000110448	ENSG00000226979	0.9029249287158977
ENSG00000110448	ENSG00000239713	0.8000778922522421
ENSG00000110448	ENSG00000239961	0.7161922022644085
ENSG00000110448	ENSG00000240505	0.7622710792168041
ENSG00000110448	ENSG00000242574	0.7546884614058186
ENSG00000110448	ENSG00000271503	0.7111380251669148
ENSG00000110448	ENSG00000278195	0.7778363193859673
ENSG00000110536	ENSG00000213619	0.7072725904978476
ENSG00000110680	ENSG00000188257	0.8159723689536903
ENSG00000110696	ENSG00000179119	0.7524353298427957
ENSG00000110700	ENSG00000166441	0.7908975105164062
ENSG00000110700	ENSG00000175390	0.7327435566283261
ENSG00000110700	ENSG00000177600	0.713350511918108
ENSG00000110711	ENSG00000110717	0.722768462522351
ENSG00000110711	ENSG00000167792	0.7211642334798609
ENSG00000110711	ENSG00000167797	0.7021761636410997
ENSG00000110711	ENSG00000172531	0.7204094916670556
ENSG00000110713	ENSG00000205339	0.7299231836266528
ENSG00000110717	ENSG00000167792	0.7229018388599889
ENSG00000110777	ENSG00000117090	0.7771040011915631
ENSG00000110777	ENSG00000122188	0.8484699637267781
ENSG00000110777	ENSG00000122224	0.7409854217169282
ENSG00000110777	ENSG00000123329	0.7201643173902538
ENSG00000110777	ENSG00000137265	0.733492673861807
ENSG00000110777	ENSG00000139193	0.7879911315433615
ENSG00000110777	ENSG00000139626	0.7214776778097793
ENSG00000110777	ENSG00000143851	0.7531023787959993
ENSG00000110777	ENSG00000162739	0.7742952163653898
ENSG00000110777	ENSG00000166501	0.7075438249608071
ENSG00000110777	ENSG00000168081	0.8968429758285387
ENSG00000110777	ENSG00000172578	0.7591154482673936
ENSG00000110777	ENSG00000177455	0.7564685196938649
ENSG00000110777	ENSG00000178199	0.7179676881371599
ENSG00000110777	ENSG00000182162	0.752154031800001
ENSG00000110777	ENSG00000211896	0.746682356220641
ENSG00000110777	ENSG00000240505	0.7554980414611747
ENSG00000110799	ENSG00000120156	0.7598893393087
ENSG00000110799	ENSG00000125810	0.7818714198495761
ENSG00000110799	ENSG00000126895	0.7147761431344556
ENSG00000110799	ENSG00000127329	0.757689282865326
ENSG00000110799	ENSG00000127920	0.7296769056785105
ENSG00000110799	ENSG00000130300	0.7334562776646415
ENSG00000110799	ENSG00000139567	0.7561966165701023
ENSG00000110799	ENSG00000154133	0.8527659781769116
ENSG00000110799	ENSG00000154721	0.7055446314038687
ENSG00000110799	ENSG00000157554	0.8061264669588838
ENSG00000110799	ENSG00000161940	0.7303556486899011
ENSG00000110799	ENSG00000162618	0.7919754237008465
ENSG00000110799	ENSG00000164035	0.7499694210119466
ENSG00000110799	ENSG00000168477	0.7009564738718485
ENSG00000110799	ENSG00000169418	0.8181506514659194
ENSG00000110799	ENSG00000169744	0.7392615045710419
ENSG00000110799	ENSG00000170989	0.8231275028481976
ENSG00000110799	ENSG00000174059	0.8304018001655141
ENSG00000110799	ENSG00000174175	0.7689774158523361
ENSG00000110799	ENSG00000178175	0.7169775345106836
ENSG00000110799	ENSG00000179776	0.8548879906149411
ENSG00000110799	ENSG00000186642	0.7981772043303867
ENSG00000110799	ENSG00000198844	0.8660229083285506
ENSG00000110799	ENSG00000204301	0.7096414065298636
ENSG00000110799	ENSG00000213088	0.7144883897204461
ENSG00000110799	ENSG00000249751	0.7091953328326549
ENSG00000110799	ENSG00000261371	0.8588904899405949
ENSG00000110799	ENSG00000276409	0.7642507001988212
ENSG00000110801	ENSG00000123064	0.7159161624436263
ENSG00000110801	ENSG00000184967	0.7089928660382843
ENSG00000110848	ENSG00000111796	0.7281036247790484
ENSG00000110848	ENSG00000113088	0.8234749971831824
ENSG00000110848	ENSG00000113263	0.8296210021848831
ENSG00000110848	ENSG00000115085	0.7147878389299019
ENSG00000110848	ENSG00000115935	0.7409021928921794
ENSG00000110848	ENSG00000116824	0.7494979281230297
ENSG00000110848	ENSG00000117090	0.7957689759333114
ENSG00000110848	ENSG00000117091	0.7967159783822645
ENSG00000110848	ENSG00000122224	0.8020682942340044
ENSG00000110848	ENSG00000123329	0.7492062772711314
ENSG00000110848	ENSG00000126860	0.7257325489703492
ENSG00000110848	ENSG00000128340	0.710817400036126
ENSG00000110848	ENSG00000137078	0.7174170945669365
ENSG00000110848	ENSG00000138378	0.7918762107633873
ENSG00000110848	ENSG00000140968	0.7246170818329838
ENSG00000110848	ENSG00000143119	0.7130678841781934
ENSG00000110848	ENSG00000143851	0.7067920518822163
ENSG00000110848	ENSG00000145779	0.7276370152431186
ENSG00000110848	ENSG00000146285	0.7644721117464389
ENSG00000110848	ENSG00000147168	0.700767487409741
