u	v
ENSG00000169714	ENSG00000100316
ENSG00000070808	ENSG00000058404
ENSG00000263528	ENSG00000178035
ENSG00000070808	ENSG00000145349
ENSG00000166971	ENSG00000134709
ENSG00000171444	ENSG00000136628
ENSG00000184007	ENSG00000158158
ENSG00000175575	ENSG00000115233
ENSG00000003147	ENSG00000115661
ENSG00000197448	ENSG00000285248
ENSG00000145220	ENSG00000132382
ENSG00000184007	ENSG00000168522
ENSG00000180370	ENSG00000108262
ENSG00000130725	ENSG00000159593
ENSG00000105053	ENSG00000247596
ENSG00000101224	ENSG00000135443
ENSG00000177519	ENSG00000055130
ENSG00000141030	ENSG00000107537
ENSG00000101843	ENSG00000161057
ENSG00000168385	ENSG00000122545
ENSG00000123992	ENSG00000262993
ENSG00000175575	ENSG00000101843
ENSG00000140368	ENSG00000198242
ENSG00000275575	ENSG00000136813
ENSG00000274081	ENSG00000006744
ENSG00000175104	ENSG00000261150
ENSG00000134308	ENSG00000179134
ENSG00000141480	ENSG00000132842
ENSG00000119408	ENSG00000124486
ENSG00000204498	ENSG00000064490
ENSG00000134308	ENSG00000168280
ENSG00000153044	ENSG00000163344
ENSG00000145220	ENSG00000247596
ENSG00000039650	ENSG00000112118
ENSG00000170027	ENSG00000154710
ENSG00000169714	ENSG00000092199
ENSG00000155868	ENSG00000130560
ENSG00000004478	ENSG00000142230
ENSG00000175575	ENSG00000197170
ENSG00000174238	ENSG00000163344
ENSG00000102572	ENSG00000090372
ENSG00000107581	ENSG00000147677
ENSG00000171444	ENSG00000105568
ENSG00000163636	ENSG00000087191
ENSG00000111361	ENSG00000070785
ENSG00000247596	ENSG00000135443
ENSG00000275575	ENSG00000117528
ENSG00000123159	ENSG00000130147
ENSG00000205937	ENSG00000070770
ENSG00000275575	ENSG00000168763
ENSG00000143499	ENSG00000163539
ENSG00000137486	ENSG00000132842
ENSG00000105612	ENSG00000284901
ENSG00000066322	ENSG00000101843
ENSG00000185627	ENSG00000115233
ENSG00000205937	ENSG00000007392
ENSG00000099399	ENSG00000145425
ENSG00000247596	ENSG00000262993
ENSG00000134308	ENSG00000133030
ENSG00000102572	ENSG00000115694
ENSG00000003147	ENSG00000242689
ENSG00000182551	ENSG00000137992
ENSG00000180304	ENSG00000155096
ENSG00000101843	ENSG00000100519
ENSG00000184007	ENSG00000257365
ENSG00000177519	ENSG00000072803
ENSG00000147509	ENSG00000108010
ENSG00000165527	ENSG00000261150
ENSG00000101210	ENSG00000283391
ENSG00000170027	ENSG00000072518
ENSG00000141522	ENSG00000155366
ENSG00000133627	ENSG00000241553
ENSG00000117399	ENSG00000262993
ENSG00000156976	ENSG00000128641
ENSG00000205937	ENSG00000096063
ENSG00000136271	ENSG00000131368
ENSG00000156976	ENSG00000149100
ENSG00000125835	ENSG00000138030
ENSG00000133627	ENSG00000130429
ENSG00000099399	ENSG00000198242
ENSG00000174307	ENSG00000102900
ENSG00000205937	ENSG00000232960
ENSG00000107581	ENSG00000175390
ENSG00000114784	ENSG00000104408
ENSG00000205937	ENSG00000063244
ENSG00000197448	ENSG00000170248
ENSG00000099800	ENSG00000135932
ENSG00000101224	ENSG00000215021
ENSG00000156976	ENSG00000070756
ENSG00000145220	ENSG00000135443
ENSG00000254093	ENSG00000104886
ENSG00000171566	ENSG00000116752
ENSG00000102804	ENSG00000197102
ENSG00000101158	ENSG00000131143
ENSG00000134086	ENSG00000115661
ENSG00000101076	ENSG00000173267
ENSG00000101856	ENSG00000115468
ENSG00000108946	ENSG00000130725
ENSG00000197448	ENSG00000261150
ENSG00000172270	ENSG00000064490
ENSG00000114784	ENSG00000115091
ENSG00000263528	ENSG00000133026
ENSG00000175104	ENSG00000178921
ENSG00000115687	ENSG00000115661
ENSG00000132824	ENSG00000124571
ENSG00000156976	ENSG00000282986
ENSG00000156976	ENSG00000075151
ENSG00000175575	ENSG00000108671
ENSG00000161960	ENSG00000107581
ENSG00000263528	ENSG00000070756
ENSG00000170421	ENSG00000164070
ENSG00000084733	ENSG00000167461
ENSG00000133059	ENSG00000119396
ENSG00000150459	ENSG00000118705
ENSG00000099994	ENSG00000100097
ENSG00000137486	ENSG00000070814
ENSG00000101224	ENSG00000262993
ENSG00000242372	ENSG00000148908
ENSG00000171444	ENSG00000165280
ENSG00000187778	ENSG00000232960
ENSG00000205937	ENSG00000108848
ENSG00000102804	ENSG00000261150
ENSG00000137486	ENSG00000153922
ENSG00000170323	ENSG00000134996
ENSG00000254093	ENSG00000070756
ENSG00000134318	ENSG00000115661
ENSG00000166333	ENSG00000164164
ENSG00000213639	ENSG00000184203
ENSG00000275575	ENSG00000109805
ENSG00000169217	ENSG00000168883
ENSG00000107581	ENSG00000282986
ENSG00000174307	ENSG00000170248
ENSG00000111725	ENSG00000174953
ENSG00000275575	ENSG00000144867
ENSG00000123159	ENSG00000179409
ENSG00000099994	ENSG00000136731
ENSG00000134308	ENSG00000137171
ENSG00000164924	ENSG00000138592
ENSG00000132824	ENSG00000215021
ENSG00000169714	ENSG00000185129
ENSG00000169217	ENSG00000060688
ENSG00000108094	ENSG00000135932
ENSG00000263528	ENSG00000131473
ENSG00000204498	ENSG00000007392
ENSG00000173530	ENSG00000138095
ENSG00000163435	ENSG00000185624
ENSG00000145220	ENSG00000163214
ENSG00000275575	ENSG00000140525
ENSG00000118515	ENSG00000105401
ENSG00000102572	ENSG00000104695
ENSG00000134308	ENSG00000039650
ENSG00000197448	ENSG00000099783
ENSG00000177519	ENSG00000135446
ENSG00000145779	ENSG00000112245
ENSG00000259384	ENSG00000111144
ENSG00000099399	ENSG00000105372
ENSG00000174307	ENSG00000018699
ENSG00000275575	ENSG00000130227
ENSG00000215021	ENSG00000173801
ENSG00000082153	ENSG00000136261
ENSG00000156976	ENSG00000215301
ENSG00000103152	ENSG00000108829
ENSG00000163636	ENSG00000099341
ENSG00000140368	ENSG00000144713
ENSG00000275575	ENSG00000108344
ENSG00000162836	ENSG00000148908
ENSG00000108465	ENSG00000120686
ENSG00000101843	ENSG00000163636
ENSG00000118515	ENSG00000012223
ENSG00000125835	ENSG00000197102
ENSG00000101158	ENSG00000233801
ENSG00000106367	ENSG00000084733
ENSG00000288210	ENSG00000145425
ENSG00000254093	ENSG00000136810
ENSG00000138032	ENSG00000111057
ENSG00000274081	ENSG00000185624
ENSG00000030110	ENSG00000170776
ENSG00000133101	ENSG00000140682
ENSG00000147443	ENSG00000164070
ENSG00000197448	ENSG00000025796
ENSG00000168961	ENSG00000173801
ENSG00000145220	ENSG00000100316
ENSG00000182636	ENSG00000109133
ENSG00000174307	ENSG00000155561
ENSG00000146216	ENSG00000128881
ENSG00000263528	ENSG00000138363
ENSG00000154237	ENSG00000143546
ENSG00000134308	ENSG00000119139
ENSG00000162836	ENSG00000148484
ENSG00000196954	ENSG00000108055
ENSG00000107581	ENSG00000149100
ENSG00000114784	ENSG00000142534
ENSG00000242372	ENSG00000100316
ENSG00000099399	ENSG00000071082
ENSG00000213639	ENSG00000227720
ENSG00000205937	ENSG00000136709
ENSG00000082153	ENSG00000140368
ENSG00000123374	ENSG00000130725
ENSG00000147443	ENSG00000084733
ENSG00000175575	ENSG00000099341
ENSG00000187778	ENSG00000127481
ENSG00000051180	ENSG00000099800
ENSG00000197448	ENSG00000204843
ENSG00000182636	ENSG00000142534
ENSG00000152684	ENSG00000284901
ENSG00000140368	ENSG00000284901
ENSG00000182197	ENSG00000242689
ENSG00000145220	ENSG00000167721
ENSG00000204498	ENSG00000100941
ENSG00000104886	ENSG00000263012
ENSG00000184007	ENSG00000112245
ENSG00000136271	ENSG00000145425
ENSG00000111725	ENSG00000092820
ENSG00000198839	ENSG00000119673
ENSG00000101224	ENSG00000197079
ENSG00000197448	ENSG00000172115
ENSG00000263528	ENSG00000165280
ENSG00000171444	ENSG00000141551
ENSG00000118515	ENSG00000178952
ENSG00000274081	ENSG00000088247
ENSG00000197448	ENSG00000118705
ENSG00000163636	ENSG00000115233
ENSG00000168734	ENSG00000132698
ENSG00000147509	ENSG00000163344
ENSG00000274081	ENSG00000159217
ENSG00000137486	ENSG00000285301
ENSG00000107581	ENSG00000100353
ENSG00000082701	ENSG00000100744
ENSG00000254093	ENSG00000124614
ENSG00000115762	ENSG00000135443
ENSG00000068323	ENSG00000108094
ENSG00000169217	ENSG00000274081
ENSG00000119408	ENSG00000285248
ENSG00000148908	ENSG00000150459
ENSG00000149591	ENSG00000163220
ENSG00000274081	ENSG00000092199
ENSG00000132824	ENSG00000280951
ENSG00000101017	ENSG00000179218
ENSG00000134086	ENSG00000178921
ENSG00000134308	ENSG00000178372
ENSG00000169714	ENSG00000145425
ENSG00000123992	ENSG00000126337
ENSG00000197702	ENSG00000174953
ENSG00000140368	ENSG00000122026
ENSG00000275575	ENSG00000119285
ENSG00000205937	ENSG00000087087
ENSG00000211455	ENSG00000262993
ENSG00000170027	ENSG00000171241
ENSG00000134308	ENSG00000130669
ENSG00000156976	ENSG00000151247
ENSG00000114784	ENSG00000130741
ENSG00000089693	ENSG00000112208
ENSG00000147509	ENSG00000090054
ENSG00000150459	ENSG00000244038
ENSG00000175104	ENSG00000100714
ENSG00000108465	ENSG00000143222
ENSG00000178585	ENSG00000106066
ENSG00000133895	ENSG00000177519
ENSG00000205937	ENSG00000174243
ENSG00000101158	ENSG00000142534
ENSG00000079102	ENSG00000164164
ENSG00000060688	ENSG00000101161
ENSG00000171444	ENSG00000133026
ENSG00000134996	ENSG00000182551
ENSG00000039650	ENSG00000146909
ENSG00000275575	ENSG00000118873
ENSG00000205937	ENSG00000101161
ENSG00000115661	ENSG00000125863
ENSG00000099800	ENSG00000150779
ENSG00000196954	ENSG00000120254
ENSG00000140368	ENSG00000071082
ENSG00000205937	ENSG00000167978
ENSG00000172757	ENSG00000149591
ENSG00000154237	ENSG00000079841
ENSG00000099399	ENSG00000164587
ENSG00000185627	ENSG00000099341
ENSG00000123159	ENSG00000102900
ENSG00000169714	ENSG00000135829
ENSG00000165527	ENSG00000095059
ENSG00000143753	ENSG00000068976
ENSG00000123992	ENSG00000161850
ENSG00000066322	ENSG00000247596
ENSG00000172500	ENSG00000147162
ENSG00000099399	ENSG00000105193
ENSG00000119953	ENSG00000182944
ENSG00000137486	ENSG00000120500
ENSG00000003147	ENSG00000263012
ENSG00000168961	ENSG00000105281
ENSG00000119408	ENSG00000151414
ENSG00000028839	ENSG00000163344
ENSG00000166913	ENSG00000164916
ENSG00000166913	ENSG00000174485
ENSG00000178585	ENSG00000240694
ENSG00000158796	ENSG00000031823
ENSG00000166971	ENSG00000196305
ENSG00000114784	ENSG00000145425
ENSG00000163815	ENSG00000111057
ENSG00000166913	ENSG00000075539
ENSG00000171444	ENSG00000111057
ENSG00000205937	ENSG00000167005
ENSG00000134308	ENSG00000276416
ENSG00000141480	ENSG00000285301
ENSG00000082153	ENSG00000105438
ENSG00000163435	ENSG00000215301
ENSG00000145220	ENSG00000262993
ENSG00000187778	ENSG00000104517
ENSG00000274081	ENSG00000135316
ENSG00000135100	ENSG00000132570
ENSG00000134308	ENSG00000136682
ENSG00000288210	ENSG00000147443
ENSG00000082701	ENSG00000169180
ENSG00000101076	ENSG00000115661
ENSG00000152684	ENSG00000156709
ENSG00000101158	ENSG00000188986
ENSG00000134086	ENSG00000008018
ENSG00000136279	ENSG00000123992
ENSG00000136271	ENSG00000052749
ENSG00000170323	ENSG00000173267
ENSG00000263528	ENSG00000102024
ENSG00000171444	ENSG00000143549
ENSG00000119408	ENSG00000138095
ENSG00000138032	ENSG00000127831
ENSG00000205937	ENSG00000111605
ENSG00000133627	ENSG00000135446
ENSG00000136271	ENSG00000109475
ENSG00000138030	ENSG00000160349
ENSG00000204498	ENSG00000074071
ENSG00000174307	ENSG00000099783
ENSG00000101017	ENSG00000118515
ENSG00000175104	ENSG00000132780
ENSG00000162836	ENSG00000174953
ENSG00000136271	ENSG00000277079
ENSG00000158796	ENSG00000138030
ENSG00000143753	ENSG00000280951
ENSG00000111361	ENSG00000155660
ENSG00000060688	ENSG00000125870
ENSG00000138030	ENSG00000090382
ENSG00000163636	ENSG00000100519
ENSG00000041880	ENSG00000106399
ENSG00000168734	ENSG00000118162
ENSG00000115762	ENSG00000262993
ENSG00000039650	ENSG00000140939
ENSG00000213639	ENSG00000117751
ENSG00000133059	ENSG00000115541
ENSG00000101017	ENSG00000135655
ENSG00000169714	ENSG00000197451
ENSG00000108465	ENSG00000198171
ENSG00000163435	ENSG00000089597
ENSG00000149485	ENSG00000175575
ENSG00000166333	ENSG00000140525
ENSG00000204498	ENSG00000135900
ENSG00000174307	ENSG00000285248
ENSG00000140368	ENSG00000161970
ENSG00000124839	ENSG00000176108
ENSG00000185379	ENSG00000157927
ENSG00000141522	ENSG00000111361
ENSG00000103507	ENSG00000102547
ENSG00000070808	ENSG00000086065
ENSG00000196954	ENSG00000148180
ENSG00000163435	ENSG00000135373
ENSG00000129255	ENSG00000163344
ENSG00000103152	ENSG00000077942
ENSG00000152684	ENSG00000117528
ENSG00000281221	ENSG00000108671
ENSG00000133627	ENSG00000136950
ENSG00000003402	ENSG00000189091
ENSG00000108094	ENSG00000099800
ENSG00000163435	ENSG00000138363
ENSG00000082701	ENSG00000174953
ENSG00000182636	ENSG00000144867
ENSG00000092094	ENSG00000196976
ENSG00000138032	ENSG00000143546
ENSG00000140368	ENSG00000136261
ENSG00000133059	ENSG00000105887
ENSG00000132824	ENSG00000165637
ENSG00000164924	ENSG00000126214
ENSG00000117399	ENSG00000108759
ENSG00000178585	ENSG00000064601
ENSG00000143753	ENSG00000281917
ENSG00000197448	ENSG00000196305
ENSG00000101843	ENSG00000197170
ENSG00000274081	ENSG00000215301
ENSG00000130560	ENSG00000145703
ENSG00000138363	ENSG00000162434
ENSG00000030110	ENSG00000280548
ENSG00000030110	ENSG00000167978
ENSG00000142867	ENSG00000274290
ENSG00000142867	ENSG00000274290
ENSG00000142867	ENSG00000274290
ENSG00000142867	ENSG00000274290
ENSG00000142867	ENSG00000274290
ENSG00000156976	ENSG00000169217
ENSG00000003147	ENSG00000125863
ENSG00000166333	ENSG00000179409
ENSG00000145220	ENSG00000277079
ENSG00000064490	ENSG00000099783
ENSG00000140368	ENSG00000182899
ENSG00000247596	ENSG00000161850
ENSG00000132824	ENSG00000105438
ENSG00000130560	ENSG00000125414
ENSG00000166971	ENSG00000105197
ENSG00000166333	ENSG00000215301
ENSG00000119408	ENSG00000108055
ENSG00000133059	ENSG00000008018
ENSG00000274081	ENSG00000183431
ENSG00000134086	ENSG00000155366
ENSG00000142867	ENSG00000263012
ENSG00000119408	ENSG00000166508
ENSG00000165912	ENSG00000198242
ENSG00000183207	ENSG00000152952
ENSG00000143499	ENSG00000023516
ENSG00000102804	ENSG00000116984
ENSG00000101158	ENSG00000178741
ENSG00000163815	ENSG00000164164
ENSG00000134086	ENSG00000242689
ENSG00000134308	ENSG00000072518
ENSG00000117399	ENSG00000133773
ENSG00000034713	ENSG00000138095
ENSG00000114784	ENSG00000147677
ENSG00000171444	ENSG00000213923
ENSG00000089693	ENSG00000156709
ENSG00000180228	ENSG00000135316
ENSG00000281221	ENSG00000128050
ENSG00000185379	ENSG00000161634
ENSG00000099800	ENSG00000106399
ENSG00000035862	ENSG00000173267
ENSG00000082153	ENSG00000134109
ENSG00000179222	ENSG00000120254
ENSG00000205937	ENSG00000054118
ENSG00000124216	ENSG00000129646
ENSG00000175104	ENSG00000231116
ENSG00000105698	ENSG00000089685
ENSG00000134086	ENSG00000136810
ENSG00000141480	ENSG00000137486
ENSG00000115468	ENSG00000159450
ENSG00000182197	ENSG00000134996
ENSG00000254093	ENSG00000197915
ENSG00000254093	ENSG00000071082
ENSG00000281221	ENSG00000112208
ENSG00000104312	ENSG00000178695
ENSG00000102572	ENSG00000163681
ENSG00000114383	ENSG00000198589
ENSG00000172270	ENSG00000031823
ENSG00000136271	ENSG00000274290
ENSG00000136271	ENSG00000274290
ENSG00000136271	ENSG00000274290
ENSG00000136271	ENSG00000274290
ENSG00000136271	ENSG00000274290
ENSG00000172500	ENSG00000242372
ENSG00000175575	ENSG00000163636
ENSG00000197448	ENSG00000197915
ENSG00000179222	ENSG00000158623
ENSG00000185627	ENSG00000159352
ENSG00000275575	ENSG00000138768
ENSG00000274081	ENSG00000136231
ENSG00000137486	ENSG00000100029
ENSG00000111328	ENSG00000282633
ENSG00000136271	ENSG00000105640
ENSG00000197448	ENSG00000163902
ENSG00000099399	ENSG00000161970
ENSG00000138032	ENSG00000148180
ENSG00000140368	ENSG00000105640
ENSG00000275575	ENSG00000197785
ENSG00000132824	ENSG00000281917
ENSG00000106367	ENSG00000058262
ENSG00000115239	ENSG00000163220
ENSG00000138363	ENSG00000157927
ENSG00000030110	ENSG00000262993
ENSG00000155868	ENSG00000125492
ENSG00000197448	ENSG00000135312
ENSG00000171444	ENSG00000107581
ENSG00000041880	ENSG00000065911
ENSG00000275575	ENSG00000062822
ENSG00000125835	ENSG00000075856
ENSG00000170027	ENSG00000262993
ENSG00000074590	ENSG00000211890
ENSG00000137486	ENSG00000132485
ENSG00000155868	ENSG00000129245
ENSG00000153933	ENSG00000090273
ENSG00000114784	ENSG00000277079
ENSG00000204498	ENSG00000227420
ENSG00000174307	ENSG00000115840
ENSG00000174238	ENSG00000123562
ENSG00000147509	ENSG00000178096
ENSG00000205937	ENSG00000010017
ENSG00000183207	ENSG00000187555
ENSG00000068323	ENSG00000136628
ENSG00000105698	ENSG00000057149
ENSG00000169714	ENSG00000109475
ENSG00000106367	ENSG00000105676
ENSG00000114784	ENSG00000084623
ENSG00000087460	ENSG00000075618
ENSG00000068323	ENSG00000178921
ENSG00000074590	ENSG00000161542
ENSG00000137486	ENSG00000146223
ENSG00000111328	ENSG00000211890
ENSG00000004478	ENSG00000167210
ENSG00000185774	ENSG00000120049
ENSG00000041880	ENSG00000184678
ENSG00000174307	ENSG00000275498
ENSG00000254093	ENSG00000145425
ENSG00000247596	ENSG00000116489
ENSG00000247596	ENSG00000077549
ENSG00000274081	ENSG00000073792
ENSG00000274081	ENSG00000283104
ENSG00000121067	ENSG00000147443
ENSG00000087077	ENSG00000148175
ENSG00000166913	ENSG00000075413
ENSG00000133627	ENSG00000111229
ENSG00000136271	ENSG00000198242
ENSG00000163435	ENSG00000262993
ENSG00000166333	ENSG00000155229
ENSG00000145220	ENSG00000105640
ENSG00000182636	ENSG00000172893
ENSG00000138032	ENSG00000165280
ENSG00000275575	ENSG00000174437
ENSG00000275575	ENSG00000136824
ENSG00000215021	ENSG00000155561
ENSG00000133059	ENSG00000078140
ENSG00000205937	ENSG00000133226
ENSG00000175104	ENSG00000165280
ENSG00000169217	ENSG00000185624
ENSG00000178585	ENSG00000125166
ENSG00000099399	ENSG00000130255
ENSG00000171444	ENSG00000178921
ENSG00000039650	ENSG00000001497
ENSG00000183207	ENSG00000142534
ENSG00000119953	ENSG00000108465
ENSG00000101017	ENSG00000111445
ENSG00000175104	ENSG00000196305
ENSG00000170027	ENSG00000135443
ENSG00000134308	ENSG00000134278
ENSG00000138363	ENSG00000148175
ENSG00000136279	ENSG00000135446
ENSG00000151876	ENSG00000285246
ENSG00000101076	ENSG00000113522
ENSG00000168830	ENSG00000165916
ENSG00000118162	ENSG00000132698
ENSG00000129255	ENSG00000105281
ENSG00000174307	ENSG00000138095
ENSG00000254093	ENSG00000105372
ENSG00000123159	ENSG00000166508
ENSG00000150459	ENSG00000134684
ENSG00000173267	ENSG00000088986
ENSG00000101158	ENSG00000198712
ENSG00000134086	ENSG00000198931
ENSG00000134308	ENSG00000132155
ENSG00000082153	ENSG00000164309
ENSG00000196954	ENSG00000144867
ENSG00000108094	ENSG00000148175
ENSG00000136271	ENSG00000144029
ENSG00000147443	ENSG00000090520
ENSG00000197448	ENSG00000108883
ENSG00000182636	ENSG00000058262
ENSG00000115762	ENSG00000161850
ENSG00000180228	ENSG00000159217
ENSG00000215021	ENSG00000135655
ENSG00000108523	ENSG00000133773
ENSG00000284901	ENSG00000165891
ENSG00000274081	ENSG00000169764
ENSG00000105698	ENSG00000163220
ENSG00000134086	ENSG00000123374
ENSG00000134086	ENSG00000277481
ENSG00000169714	ENSG00000136231
ENSG00000198752	ENSG00000100316
ENSG00000186871	ENSG00000023287
ENSG00000166971	ENSG00000121892
ENSG00000114784	ENSG00000106399
ENSG00000133059	ENSG00000275903
ENSG00000205937	ENSG00000165934
ENSG00000010256	ENSG00000139343
ENSG00000134308	ENSG00000179151
ENSG00000106367	ENSG00000281917
ENSG00000165527	ENSG00000090621
ENSG00000133627	ENSG00000162704
ENSG00000196954	ENSG00000102900
ENSG00000089693	ENSG00000117528
ENSG00000089693	ENSG00000147509
ENSG00000163636	ENSG00000281221
ENSG00000165912	ENSG00000140939
ENSG00000115762	ENSG00000131737
ENSG00000163344	ENSG00000138385
ENSG00000215021	ENSG00000155229
ENSG00000087077	ENSG00000167977
ENSG00000087077	ENSG00000054118
ENSG00000141522	ENSG00000135829
ENSG00000137936	ENSG00000113407
